-29636	-29636.000000	0.047586	0.052629	0.036762
-29482	-29482.000000	0.047586	0.052629	0.036762
-29288	-29288.000000	0.047586	0.052629	0.036762
-29261	-29261.000000	0.047586	0.052629	0.036762
-29258	-29258.000000	0.047586	0.052629	0.036762
-29209	-29209.000000	0.047586	0.052629	0.036762
-29203	-29203.000000	0.047586	0.052629	0.036762
-29160	-29160.000000	0.047586	0.052629	0.036762
-29130	-29130.000000	0.047586	0.052629	0.036762
-28986	-28986.000000	0.047586	0.052629	0.036763
-28935	-28935.000000	0.047586	0.052629	0.036763
-28894	-28894.000000	0.047586	0.052629	0.036763
-28848	-28848.000000	0.047586	0.052629	0.036763
-28486	-28486.000000	0.047586	0.052629	0.036763
-28461	-28461.000000	0.047631	0.052638	0.036770
-28394	-28394.000000	0.047857	0.052639	0.036779
-28384	-28384.000000	0.048085	0.052717	0.036838
-28277	-28277.000000	0.048085	0.052735	0.036850
-28213	-28213.000000	0.048085	0.052735	0.036850
-28186	-28186.000000	0.048613	0.052975	0.037028
-28180	-28180.000000	0.048657	0.053031	0.037067
-28154	-28154.000000	0.049085	0.083424	0.057398
-28075	-28075.000000	0.049145	0.083902	0.057720
-28015	-28015.000000	0.049738	0.083982	0.057793
-27972	-27972.000000	0.049973	0.084055	0.057850
-27689	-27689.000000	0.050649	0.088605	0.060914
-27657	-27657.000000	0.051321	0.089370	0.061447
-27609	-27609.000000	0.051704	0.090409	0.062154
-27489	-27489.000000	0.056833	0.094653	0.065162
-27369	-27369.000000	0.057663	0.095748	0.065922
-27302	-27302.000000	0.058074	0.096030	0.066124
-27294	-27294.000000	0.058074	0.096037	0.066128
-27227	-27227.000000	0.058472	0.096193	0.066246
-27225	-27225.000000	0.058991	0.096505	0.066472
-27147	-27147.000000	0.059012	0.096536	0.066493
-26651	-26651.000000	0.059170	0.106748	0.073325
-26601	-26601.000000	0.059170	0.107136	0.073584
-26514	-26514.000000	0.059433	0.107297	0.073700
-26511	-26511.000000	0.059433	0.107297	0.073700
-26500	-26500.000000	0.059444	0.107304	0.073706
-26417	-26417.000000	0.059444	0.107348	0.073735
-26406	-26406.000000	0.059444	0.107349	0.073735
-26397	-26397.000000	0.059444	0.107349	0.073735
-26315	-26315.000000	0.059444	0.107557	0.073875
-26171	-26171.000000	0.059710	0.107649	0.073945
-26075	-26075.000000	0.059954	0.107777	0.074039
-25951	-25951.000000	0.059954	0.108178	0.074306
-25502	-25502.000000	0.059954	0.111253	0.076362
-24912	-24912.000000	0.060047	0.112080	0.076918
-24573	-24573.000000	0.061587	0.112706	0.077387
-24302	-24302.000000	0.061657	0.112706	0.077390
-24097	-24097.000000	0.061755	0.112837	0.077481
-23777	-23777.000000	0.061880	0.112849	0.077493
-23530	-23530.000000	0.062244	0.112849	0.077505
-23523	-23523.000000	0.062244	0.112849	0.077505
-23246	-23246.000000	0.062244	0.113514	0.077950
-23138	-23138.000000	0.062790	0.113720	0.078105
-22771	-22771.000000	0.062790	0.113771	0.078139
-22012	-22012.000000	0.063350	0.115166	0.079091
-21964	-21964.000000	0.063412	0.115980	0.079637
-21904	-21904.000000	0.063412	0.115984	0.079640
-21768	-21768.000000	0.063412	0.115985	0.079640
-21611	-21611.000000	0.063412	0.117465	0.080630
-21501	-21501.000000	0.063563	0.117765	0.080835
-21052	-21052.000000	0.063563	0.117827	0.080877
-20960	-20960.000000	0.063563	0.118182	0.081114
-20809	-20809.000000	0.063660	0.118182	0.081117
-20701	-20701.000000	0.063660	0.118182	0.081117
-20567	-20567.000000	0.063660	0.118182	0.081117
-19553	-19553.000000	0.063660	0.118227	0.081147
-19359	-19359.000000	0.065851	0.123342	0.084639
-19185	-19185.000000	0.065851	0.123342	0.084639
-19100	-19100.000000	0.065851	0.123342	0.084639
-18962	-18962.000000	0.065851	0.123342	0.084639
-18576	-18576.000000	0.065851	0.123342	0.084639
-18512	-18512.000000	0.067146	0.129613	0.088874
-18424	-18424.000000	0.067146	0.129740	0.088959
-18420	-18420.000000	0.067146	0.129740	0.088960
-18419	-18419.000000	0.067146	0.129740	0.088960
-18418	-18418.000000	0.067146	0.129740	0.088960
-18417	-18417.000000	0.067146	0.129740	0.088960
-18416	-18416.000000	0.067377	0.129885	0.089064
-18402	-18402.000000	0.075866	0.130320	0.089637
-18196	-18196.000000	0.075866	0.130323	0.089639
-17978	-17978.000000	0.075866	0.130323	0.089639
-17761	-17761.000000	0.075866	0.130343	0.089652
-17377	-17377.000000	0.075866	0.130343	0.089652
-17160	-17160.000000	0.075866	0.130344	0.089653
-17096	-17096.000000	0.075866	0.130344	0.089653
-16935	-16935.000000	0.075866	0.130347	0.089655
-16890	-16890.000000	0.075866	0.130347	0.089655
-16807	-16807.000000	0.076003	0.130393	0.089690
-16700	-16700.000000	0.076020	0.130394	0.089691
-16671	-16671.000000	0.076020	0.130422	0.089710
-16118	-16118.000000	0.076073	0.130552	0.089799
-16036	-16036.000000	0.076073	0.130552	0.089799
-15707	-15707.000000	0.076073	0.131073	0.090147
-15637	-15637.000000	0.076082	0.131073	0.090148
-15404	-15404.000000	0.076082	0.131401	0.090366
-15247	-15247.000000	0.076082	0.131401	0.090366
-14994	-14994.000000	0.076082	0.131401	0.090366
-14964	-14964.000000	0.076082	0.131402	0.090367
-14790	-14790.000000	0.076082	0.131402	0.090367
-14676	-14676.000000	0.076082	0.131402	0.090367
-14646	-14646.000000	0.076082	0.131402	0.090367
-14056	-14056.000000	0.076082	0.131626	0.090517
-13795	-13795.000000	0.076664	0.131705	0.090589
-13754	-13754.000000	0.076664	0.131705	0.090589
-13448	-13448.000000	0.076664	0.131720	0.090599
-12272	-12272.000000	0.076664	0.131769	0.090632
-12112	-12112.000000	0.076664	0.131926	0.090737
-10665	-10665.000000	0.076664	0.131987	0.090777
-10585	-10585.000000	0.076664	0.131987	0.090777
-10315	-10315.000000	0.076725	0.132504	0.091125
-10116	-10116.000000	0.076725	0.132548	0.091155
-9982	-9982.000000	0.076725	0.132548	0.091155
-9708	-9708.000000	0.076725	0.132548	0.091155
-9703	-9703.000000	0.076725	0.132591	0.091184
-9391	-9391.000000	0.076725	0.132591	0.091184
-9223	-9223.000000	0.076725	0.132591	0.091184
-9088	-9088.000000	0.076725	0.132591	0.091184
-9016	-9016.000000	0.076725	0.132625	0.091206
-8935	-8935.000000	0.076725	0.132736	0.091281
-8731	-8731.000000	0.076725	0.132736	0.091281
-8675	-8675.000000	0.076725	0.132736	0.091281
-8610	-8610.000000	0.076725	0.132737	0.091281
-8565	-8565.000000	0.077337	0.133057	0.091515
-8498	-8498.000000	0.077717	0.133309	0.091696
-8473	-8473.000000	0.077786	0.133957	0.092132
-8452	-8452.000000	0.077786	0.133957	0.092132
-8398	-8398.000000	0.083483	0.133957	0.092322
-8366	-8366.000000	0.083483	0.134007	0.092355
-8310	-8310.000000	0.083559	0.134007	0.092358
-8233	-8233.000000	0.083559	0.134241	0.092514
-8108	-8108.000000	0.088117	0.134769	0.093018
-7594	-7594.000000	0.088153	0.135243	0.093336
-7592	-7592.000000	0.093079	0.136984	0.094664
-7584	-7584.000000	0.093079	0.136996	0.094671
-7202	-7202.000000	0.095230	0.142258	0.098261
-7163	-7163.000000	0.097343	0.146097	0.100897
-6826	-6826.000000	0.097362	0.149204	0.102975
-6612	-6612.000000	0.097362	0.149324	0.103055
-6608	-6608.000000	0.097362	0.149369	0.103085
-6505	-6505.000000	0.097362	0.149470	0.103153
-6424	-6424.000000	0.097362	0.149470	0.103153
-6350	-6350.000000	0.097362	0.149470	0.103153
-6326	-6326.000000	0.097663	0.149504	0.103186
-6257	-6257.000000	0.098127	0.149640	0.103292
-6237	-6237.000000	0.098127	0.149640	0.103292
-6070	-6070.000000	0.098127	0.149642	0.103293
-5903	-5903.000000	0.098127	0.149642	0.103293
-5881	-5881.000000	0.098127	0.149684	0.103321
-5839	-5839.000000	0.111979	0.152738	0.105823
-5757	-5757.000000	0.112089	0.152763	0.105843
-5668	-5668.000000	0.112089	0.152763	0.105843
-5495	-5495.000000	0.112089	0.152763	0.105843
-5452	-5452.000000	0.112458	0.152816	0.105891
-5161	-5161.000000	0.112695	0.153399	0.106289
-5105	-5105.000000	0.112695	0.153790	0.106550
-5090	-5090.000000	0.112695	0.154033	0.106712
-4963	-4963.000000	0.112695	0.154071	0.106738
-4650	-4650.000000	0.112695	0.154071	0.106738
-4547	-4547.000000	0.112700	0.154260	0.106864
-4545	-4545.000000	0.113997	0.155418	0.107681
-4533	-4533.000000	0.113997	0.155558	0.107775
-4497	-4497.000000	0.118575	0.189890	0.130877
-4426	-4426.000000	0.118836	0.190134	0.131049
-4142	-4142.000000	0.120060	0.190683	0.131456
-4029	-4029.000000	0.127173	0.195237	0.134737
-4026	-4026.000000	0.127354	0.195600	0.134986
-3864	-3864.000000	0.130934	0.204290	0.140914
-3559	-3559.000000	0.137535	0.264079	0.181101
-3234	-3234.000000	0.147981	0.265599	0.182464
-2566	-2566.000000	0.179819	0.397533	0.271716
-959	-959.000000	0.338911	0.707722	0.484356
-836	-836.000000	0.433253	0.844965	0.579235
-667	-667.000000	0.441790	0.871310	0.597130
-402	-402.000000	0.501473	0.995806	0.682336
0	0.000000	1.000000	1.000000	0.701711
136	136.000000	0.994872	0.634662	0.457323
723	723.000000	0.982978	0.349053	0.266007
771	771.000000	0.604480	0.308210	0.226123
813	813.000000	0.435404	0.306007	0.219030
878	878.000000	0.435404	0.225481	0.165201
1224	1224.000000	0.435404	0.222789	0.163401
2844	2844.000000	0.431859	0.220695	0.161883
3279	3279.000000	0.431844	0.187882	0.139949
3349	3349.000000	0.277286	0.187880	0.134809
4233	4233.000000	0.277066	0.187467	0.134526
4415	4415.000000	0.277066	0.187367	0.134459
4611	4611.000000	0.277066	0.187288	0.134407
4804	4804.000000	0.277066	0.187288	0.134407
4895	4895.000000	0.277066	0.187279	0.134400
5789	5789.000000	0.268538	0.186694	0.133726
5818	5818.000000	0.268538	0.186525	0.133613
5840	5840.000000	0.268538	0.186521	0.133610
5880	5880.000000	0.268538	0.186521	0.133610
6606	6606.000000	0.232337	0.157318	0.112886
6987	6987.000000	0.204756	0.153568	0.109462
7353	7353.000000	0.204537	0.153051	0.109109
7414	7414.000000	0.203970	0.153050	0.109090
7572	7572.000000	0.203970	0.153050	0.109090
8286	8286.000000	0.203970	0.152509	0.108728
8372	8372.000000	0.203970	0.139914	0.100309
8521	8521.000000	0.203961	0.139864	0.100274
8609	8609.000000	0.203961	0.139864	0.100274
9729	9729.000000	0.203961	0.139840	0.100259
10006	10006.000000	0.203554	0.136056	0.097716
10020	10020.000000	0.203130	0.136056	0.097702
10919	10919.000000	0.193795	0.132716	0.095158
11231	11231.000000	0.193795	0.132332	0.094902
11662	11662.000000	0.193250	0.132183	0.094784
12445	12445.000000	0.193250	0.131073	0.094042
12594	12594.000000	0.192743	0.131069	0.094023
13033	13033.000000	0.192743	0.131069	0.094023
13057	13057.000000	0.192743	0.131069	0.094023
13334	13334.000000	0.192743	0.131019	0.093990
14267	14267.000000	0.192743	0.130984	0.093966
14592	14592.000000	0.192702	0.130909	0.093915
14627	14627.000000	0.192702	0.130786	0.093832
14701	14701.000000	0.192696	0.130731	0.093795
15107	15107.000000	0.192696	0.130295	0.093504
15511	15511.000000	0.192696	0.130061	0.093347
15748	15748.000000	0.192696	0.130058	0.093345
16178	16178.000000	0.192494	0.122945	0.088584
16191	16191.000000	0.184667	0.107391	0.077926
16228	16228.000000	0.184597	0.075814	0.056816
16232	16232.000000	0.184591	0.064614	0.049328
16235	16235.000000	0.146465	0.061794	0.046176
16240	16240.000000	0.145117	0.061145	0.045697
16244	16244.000000	0.145117	0.061099	0.045666
16336	16336.000000	0.145115	0.059705	0.044735
16362	16362.000000	0.145115	0.059701	0.044732
16454	16454.000000	0.145115	0.059701	0.044732
16455	16455.000000	0.145115	0.059701	0.044732
16596	16596.000000	0.145115	0.059299	0.044464
16872	16872.000000	0.145115	0.059294	0.044460
17116	17116.000000	0.145115	0.059292	0.044459
17358	17358.000000	0.145115	0.059292	0.044459
17453	17453.000000	0.145115	0.059292	0.044459
17696	17696.000000	0.145115	0.059292	0.044459
17749	17749.000000	0.145115	0.059292	0.044459
17938	17938.000000	0.145115	0.059292	0.044459
18376	18376.000000	0.145115	0.059292	0.044459
18739	18739.000000	0.145115	0.059292	0.044459
18875	18875.000000	0.145115	0.059292	0.044459
18975	18975.000000	0.133842	0.059292	0.044084
19377	19377.000000	0.133842	0.058965	0.043865
19564	19564.000000	0.133842	0.058965	0.043865
20234	20234.000000	0.133842	0.058965	0.043865
20477	20477.000000	0.133842	0.058965	0.043865
20654	20654.000000	0.133842	0.058893	0.043817
20753	20753.000000	0.133842	0.058893	0.043817
20806	20806.000000	0.133842	0.058893	0.043817
20856	20856.000000	0.133842	0.058858	0.043794
21985	21985.000000	0.133842	0.058828	0.043774
22016	22016.000000	0.133842	0.058828	0.043774
22576	22576.000000	0.133842	0.058790	0.043749
22801	22801.000000	0.133738	0.058790	0.043745
22900	22900.000000	0.133738	0.058542	0.043579
22915	22915.000000	0.133738	0.058542	0.043579
23331	23331.000000	0.133738	0.058542	0.043579
23956	23956.000000	0.133738	0.058141	0.043311
24445	24445.000000	0.133572	0.058141	0.043306
25203	25203.000000	0.133568	0.058141	0.043305
25445	25445.000000	0.133568	0.055725	0.041690
25859	25859.000000	0.133390	0.055725	0.041684
26346	26346.000000	0.129955	0.055665	0.041530
26371	26371.000000	0.129955	0.055406	0.041357
27223	27223.000000	0.129955	0.055199	0.041219
27236	27236.000000	0.129955	0.055199	0.041219
27363	27363.000000	0.129955	0.055186	0.041210
27403	27403.000000	0.129954	0.052912	0.039690
27441	27441.000000	0.129954	0.052907	0.039686
27938	27938.000000	0.129954	0.052907	0.039686
28315	28315.000000	0.129936	0.052907	0.039686
28348	28348.000000	0.129936	0.052907	0.039686
28531	28531.000000	0.129936	0.052901	0.039682
28789	28789.000000	0.129936	0.052901	0.039682
28797	28797.000000	0.129936	0.052247	0.039245
28881	28881.000000	0.129936	0.050526	0.038094
29063	29063.000000	0.129936	0.050524	0.038093
29072	29072.000000	0.129936	0.050520	0.038090
29382	29382.000000	0.129767	0.050520	0.038085
29512	29512.000000	0.129767	0.050520	0.038085
29840	29840.000000	0.129767	0.050519	0.038084
29845	29845.000000	0.129767	0.050519	0.038084
29963	29963.000000	0.129767	0.050519	0.038084
30097	30097.000000	0.129767	0.050519	0.038084
30400	30400.000000	0.129767	0.050360	0.037978
30725	30725.000000	0.129767	0.050348	0.037970
30984	30984.000000	0.129767	0.050348	0.037970
30999	30999.000000	0.129767	0.050322	0.037952
31219	31219.000000	0.129767	0.050322	0.037952
31528	31528.000000	0.129755	0.050322	0.037952
31828	31828.000000	0.129755	0.050316	0.037948
32165	32165.000000	0.129755	0.050316	0.037948
32249	32249.000000	0.129755	0.050296	0.037935
32441	32441.000000	0.124209	0.050296	0.037751
32445	32445.000000	0.123850	0.042418	0.032472
32572	32572.000000	0.123850	0.042342	0.032421
32615	32615.000000	0.123850	0.042328	0.032412
32753	32753.000000	0.123850	0.042303	0.032395
32878	32878.000000	0.123586	0.042212	0.032326
33499	33499.000000	0.122305	0.041721	0.031955
33555	33555.000000	0.114742	0.041586	0.031613
33809	33809.000000	0.113326	0.040816	0.031052
34000	34000.000000	0.113325	0.040196	0.030637
34164	34164.000000	0.111684	0.039874	0.030367
34363	34363.000000	0.111611	0.038155	0.029215
34543	34543.000000	0.095984	0.036501	0.027591
34563	34563.000000	0.095050	0.035348	0.026788
34650	34650.000000	0.093794	0.034503	0.026182
34680	34680.000000	0.091687	0.034471	0.026091
34697	34697.000000	0.091566	0.033698	0.025570
34980	34980.000000	0.090407	0.032009	0.024402
35025	35025.000000	0.089700	0.029495	0.022698
35262	35262.000000	0.089486	0.028459	0.021998
35470	35470.000000	0.089273	0.026874	0.020932
35640	35640.000000	0.089266	0.026859	0.020922
35653	35653.000000	0.084177	0.026652	0.020614
35907	35907.000000	0.083933	0.022428	0.017783
35910	35910.000000	0.083933	0.022428	0.017783
36330	36330.000000	0.083933	0.022428	0.017783
36384	36384.000000	0.083907	0.021764	0.017338
36539	36539.000000	0.077461	0.021743	0.017109
36549	36549.000000	0.077452	0.020406	0.016215
36643	36643.000000	0.077423	0.020294	0.016139
36931	36931.000000	0.077423	0.020294	0.016139
37168	37168.000000	0.077423	0.020294	0.016139
37194	37194.000000	0.077423	0.020294	0.016139
37376	37376.000000	0.071029	0.018010	0.014400
37466	37466.000000	0.071024	0.017993	0.014389
37478	37478.000000	0.071024	0.017991	0.014387
37622	37622.000000	0.071024	0.017991	0.014387
38014	38014.000000	0.071024	0.017991	0.014387
38163	38163.000000	0.070822	0.017836	0.014277
38186	38186.000000	0.070772	0.016882	0.013638
38188	38188.000000	0.069419	0.016805	0.013541
38195	38195.000000	0.069419	0.016805	0.013541
38212	38212.000000	0.069419	0.016805	0.013541
38243	38243.000000	0.069419	0.016805	0.013541
38359	38359.000000	0.069419	0.016787	0.013529
38460	38460.000000	0.069419	0.016787	0.013529
38664	38664.000000	0.069419	0.016787	0.013529
38759	38759.000000	0.069419	0.016787	0.013529
38796	38796.000000	0.069419	0.016787	0.013529
38797	38797.000000	0.069419	0.016787	0.013529
38849	38849.000000	0.069419	0.016772	0.013519
39050	39050.000000	0.069419	0.016772	0.013519
39199	39199.000000	0.069419	0.016772	0.013519
39438	39438.000000	0.069419	0.016772	0.013519
39554	39554.000000	0.069419	0.016768	0.013517
39853	39853.000000	0.069419	0.016670	0.013451
39860	39860.000000	0.069419	0.016670	0.013451
39982	39982.000000	0.069419	0.016670	0.013451
40011	40011.000000	0.069419	0.016670	0.013451
40127	40127.000000	0.069418	0.016663	0.013446
40231	40231.000000	0.069418	0.016660	0.013444
40236	40236.000000	0.069418	0.016660	0.013444
40266	40266.000000	0.068860	0.016660	0.013426
40330	40330.000000	0.068860	0.016660	0.013426
40497	40497.000000	0.068860	0.016660	0.013426
40761	40761.000000	0.067762	0.016660	0.013389
40762	40762.000000	0.067762	0.016660	0.013389
41187	41187.000000	0.059425	0.016608	0.013077
41337	41337.000000	0.059425	0.016606	0.013076
41473	41473.000000	0.059425	0.016429	0.012958
41491	41491.000000	0.059425	0.016429	0.012958
41836	41836.000000	0.059425	0.016429	0.012958
41900	41900.000000	0.059425	0.016379	0.012924
41915	41915.000000	0.059425	0.016379	0.012924
42035	42035.000000	0.059425	0.016379	0.012924
43939	43939.000000	0.059425	0.016378	0.012924
45023	45023.000000	0.059384	0.016313	0.012879
45093	45093.000000	0.058850	0.016022	0.012667
45379	45379.000000	0.058825	0.016022	0.012666
45411	45411.000000	0.058825	0.016022	0.012666
45610	45610.000000	0.058825	0.016022	0.012666
45830	45830.000000	0.058825	0.016022	0.012666
45859	45859.000000	0.058825	0.016022	0.012666
46181	46181.000000	0.058825	0.015984	0.012640
46296	46296.000000	0.058825	0.015984	0.012640
46415	46415.000000	0.058825	0.015971	0.012632
46424	46424.000000	0.058825	0.015971	0.012632
46430	46430.000000	0.058825	0.015971	0.012632
46647	46647.000000	0.058825	0.015971	0.012632
46844	46844.000000	0.058825	0.015971	0.012632
46931	46931.000000	0.058825	0.015971	0.012632
47461	47461.000000	0.055421	0.013033	0.010555
47885	47885.000000	0.055421	0.013033	0.010555
48106	48106.000000	0.055418	0.013031	0.010553
48204	48204.000000	0.055317	0.013012	0.010537
48497	48497.000000	0.055153	0.012985	0.010514
48690	48690.000000	0.055153	0.012978	0.010509
48694	48694.000000	0.055153	0.012964	0.010500
48746	48746.000000	0.055153	0.012694	0.010319
49586	49586.000000	0.049493	0.011645	0.009429
49795	49795.000000	0.047658	0.011107	0.009009
49842	49842.000000	0.047484	0.011082	0.008986
49869	49869.000000	0.047395	0.011009	0.008935
50652	50652.000000	0.047395	0.010520	0.008607
50733	50733.000000	0.043194	0.009924	0.008070
52048	52048.000000	0.043191	0.009648	0.007885
52154	52154.000000	0.043191	0.009648	0.007885
52381	52381.000000	0.043191	0.009648	0.007885
53094	53094.000000	0.043191	0.009648	0.007885
53634	53634.000000	0.042353	0.009592	0.007820
54101	54101.000000	0.042126	0.009509	0.007757
54103	54103.000000	0.042126	0.009509	0.007757
54107	54107.000000	0.042126	0.009494	0.007747
54297	54297.000000	0.033359	0.007999	0.006456
55010	55010.000000	0.032156	0.007480	0.006069
55165	55165.000000	0.031011	0.007313	0.005919
55240	55240.000000	0.030034	0.006537	0.005368
55399	55399.000000	0.029978	0.006494	0.005337
55403	55403.000000	0.023814	0.006384	0.005059
55459	55459.000000	0.023814	0.006383	0.005059
56406	56406.000000	0.021550	0.006221	0.004875
56566	56566.000000	0.021515	0.006221	0.004874
56783	56783.000000	0.021515	0.006215	0.004870
57158	57158.000000	0.021515	0.006213	0.004868
57293	57293.000000	0.021515	0.006186	0.004851
57403	57403.000000	0.021403	0.006018	0.004734
57404	57404.000000	0.021403	0.006012	0.004730
57467	57467.000000	0.021403	0.006012	0.004730
57610	57610.000000	0.021239	0.005990	0.004710
58249	58249.000000	0.021239	0.005990	0.004710
59382	59382.000000	0.019800	0.005899	0.004602
59409	59409.000000	0.019798	0.005886	0.004593
59576	59576.000000	0.019798	0.005877	0.004587
60262	60262.000000	0.019798	0.005877	0.004587
61359	61359.000000	0.019798	0.005874	0.004584
61422	61422.000000	0.019798	0.005873	0.004584
61997	61997.000000	0.019788	0.005872	0.004583
62135	62135.000000	0.019748	0.005847	0.004565
62417	62417.000000	0.019748	0.005847	0.004565
62563	62563.000000	0.019748	0.005847	0.004565
62758	62758.000000	0.019747	0.005847	0.004565
62876	62876.000000	0.019747	0.005847	0.004565
63304	63304.000000	0.019747	0.005839	0.004559
64555	64555.000000	0.019695	0.005785	0.004522
65061	65061.000000	0.019668	0.005677	0.004449
65112	65112.000000	0.018988	0.005649	0.004407
65159	65159.000000	0.018211	0.005227	0.004099
65166	65166.000000	0.018211	0.005227	0.004099
65398	65398.000000	0.018167	0.005217	0.004091
65400	65400.000000	0.018167	0.005217	0.004091
65471	65471.000000	0.018167	0.004782	0.003801
65550	65550.000000	0.018109	0.004735	0.003767
65551	65551.000000	0.018109	0.004727	0.003762
65717	65717.000000	0.017980	0.004411	0.003547
65727	65727.000000	0.013435	0.004240	0.003281
66149	66149.000000	0.013435	0.004226	0.003271
66274	66274.000000	0.013424	0.004163	0.003229
67166	67166.000000	0.012645	0.004123	0.003176
67521	67521.000000	0.012605	0.004096	0.003157
67650	67650.000000	0.012586	0.004079	0.003145
67659	67659.000000	0.012586	0.004076	0.003143
68319	68319.000000	0.012586	0.004076	0.003143
68729	68729.000000	0.012586	0.004073	0.003141
68876	68876.000000	0.012586	0.004073	0.003141
69683	69683.000000	0.012399	0.003709	0.002892
70741	70741.000000	0.012334	0.003673	0.002865
72448	72448.000000	0.012227	0.003605	0.002816
72874	72874.000000	0.012132	0.003531	0.002763
73597	73597.000000	0.011583	0.003522	0.002739
73773	73773.000000	0.011583	0.003516	0.002736
75362	75362.000000	0.011228	0.003512	0.002721
75522	75522.000000	0.011219	0.003486	0.002704
75705	75705.000000	0.011219	0.003486	0.002704
75772	75772.000000	0.011219	0.003486	0.002704
76132	76132.000000	0.010817	0.003390	0.002625
77861	77861.000000	0.010817	0.003380	0.002619
78393	78393.000000	0.010713	0.003271	0.002543
78460	78460.000000	0.010704	0.003269	0.002541
78485	78485.000000	0.010631	0.003257	0.002531
78691	78691.000000	0.010631	0.003255	0.002529
78874	78874.000000	0.010631	0.003253	0.002528
78881	78881.000000	0.010631	0.003253	0.002528
80562	80562.000000	0.010631	0.003253	0.002528
80626	80626.000000	0.010471	0.003162	0.002462
80663	80663.000000	0.010350	0.003162	0.002458
80873	80873.000000	0.010350	0.003160	0.002456
81028	81028.000000	0.010350	0.003160	0.002456
81831	81831.000000	0.010300	0.003149	0.002447
81941	81941.000000	0.010300	0.003148	0.002447
82208	82208.000000	0.010165	0.003096	0.002407
82229	82229.000000	0.010165	0.003096	0.002407
82402	82402.000000	0.010011	0.003031	0.002359
82584	82584.000000	0.009865	0.002908	0.002272
83073	83073.000000	0.009769	0.002822	0.002211
83407	83407.000000	0.009769	0.002815	0.002206
83681	83681.000000	0.009769	0.002814	0.002206
83777	83777.000000	0.009769	0.002814	0.002206
84099	84099.000000	0.009759	0.002814	0.002205
84171	84171.000000	0.009759	0.002814	0.002205
84746	84746.000000	0.009759	0.002814	0.002205
85102	85102.000000	0.009759	0.002813	0.002205
85154	85154.000000	0.009759	0.002807	0.002201
85380	85380.000000	0.009756	0.002807	0.002201
