Locus334	179516	0.52	0.0239608	0.0351386	-0.166283	0.0144506	0.00951022	0.0131652	0.0219735
Locus341	183360	0.42	0.0295457	0.0317858	-0.0317377	0.0168604	0.0126853	0.0114882	0.0202975
Locus342	183479	0.32	0.0409784	0.0213726	0.282698	0.0168676	0.0241108	0.0101005	0.0112721
Locus343	183513	0.42	0.0307712	0.0317858	-0.0140886	0.014779	0.0159922	0.0116412	0.0201445
Locus345	183908	0.58	0.0317858	0.0307712	0.0140886	0.0120362	0.0197495	0.015174	0.0155972
Locus348	184970	0.42	0.0307712	0.0307371	0.000481431	0.016236	0.0145352	0.0115825	0.0191546
Locus349	184977	0.58	0.0307371	0.0307712	-0.000481431	0.0115895	0.0191476	0.016243	0.0145282
Locus352	186944	0.4	0.031965	0.0319058	0.000805658	0.017999	0.0139661	0.0120945	0.0198113
Locus354	187863	0.4	0.031965	0.0319058	0.000805658	0.018918	0.0130471	0.0130135	0.0188923
Locus356	188916	0.4	0.031965	0.0319058	0.000805658	0.019971	0.0119941	0.0140665	0.0178393
Locus359	190901	0.34	0.0513016	0.0234246	0.34046	0.0149946	0.036307	0.0132326	0.010192
Locus361	191810	0.2	0.068152	0.0155529	0.641667	0.0264675	0.0416845	0.00763752	0.00791538
Locus366	193835	0.2	0.130642	0.0204272	0.805874	0.0251628	0.105479	0.00761449	0.0128127
Locus382	208000	0.4	0.0550524	0.0345339	0.20253	0.0271945	0.0278579	0.0188403	0.0156936
Locus384	209472	0.48	0.0435409	0.0348724	0.0964156	0.0197202	0.0238207	0.0169969	0.0178755
Locus396	215074	0.22	0.0465295	0.0211442	0.342538	0.0155686	0.0309609	0.00968419	0.01146
Locus399	215675	0.22	0.0465295	0.0230517	0.305025	0.0161696	0.0303599	0.0101298	0.0129219
Locus400	218395	0.14	0.0911705	0.0202897	0.652579	0.0296788	0.0614917	0.010322	0.00996765
Locus403	219010	0.86	0.0202897	0.0911705	-0.652579	0.010937	0.00935265	0.0302938	0.0608767
Locus404	219311	0.14	0.0911705	0.0202897	0.652579	0.0305948	0.0605757	0.011238	0.00905165
Locus405	219578	0.86	0.0202897	0.0911705	-0.652579	0.011505	0.00878465	0.0308618	0.0603087
Locus406	219668	0.86	0.0202897	0.0911705	-0.652579	0.0115951	0.00869465	0.0309518	0.0602187
Locus407	219995	0.86	0.0202897	0.0911705	-0.652579	0.0119221	0.00836764	0.0312788	0.0598917
Locus408	220324	0.14	0.0911705	0.0202897	0.652579	0.0316078	0.0595627	0.0122511	0.00803864
Locus410	220818	0.14	0.0911705	0.0201362	0.655877	0.0321018	0.0590687	0.0109109	0.00922527
Locus411	221274	0.86	0.0201362	0.0911705	-0.655877	0.0113669	0.00876927	0.0325578	0.0586127
Locus412	221288	0.14	0.0911705	0.0201362	0.655877	0.0325718	0.0585987	0.0113809	0.00875527
Locus413	221565	0.14	0.0911705	0.0201362	0.655877	0.0328488	0.0583217	0.0116579	0.00847827
Locus414	221568	0.14	0.0550396	0.0183468	0.477114	0.011381	0.0436585	0.00919787	0.00914898
Locus415	221843	0.14	0.0911705	0.0188257	0.685103	0.0331268	0.0580437	0.00894246	0.00988328
Locus416	222782	0.14	0.0911705	0.0188257	0.685103	0.0340658	0.0571047	0.00988146	0.00894427
Locus418	223241	0.86	0.0188257	0.0911705	-0.685103	0.0103405	0.00848527	0.0345248	0.0566457
Locus419	223377	0.14	0.0911705	0.0188257	0.685103	0.0346608	0.0565097	0.0104765	0.00834927
Locus423	224161	0.86	0.0146346	0.0911705	-0.794473	0.0062829	0.00835173	0.0354448	0.0557257
Locus426	225849	0.52	0.0297816	0.0393863	-0.121397	0.0141542	0.0156274	0.0149541	0.0244322
Locus427	225911	0.48	0.0393863	0.0297816	0.121397	0.0150161	0.0243702	0.0142162	0.0155654
Locus428	225970	0.52	0.0297816	0.0393863	-0.121397	0.0142752	0.0155064	0.0150751	0.0243112
Locus431	226630	0.48	0.0393863	0.0297816	0.121397	0.0157351	0.0236512	0.0149352	0.0148464
Locus434	228159	0.2	0.0743644	0.0212794	0.543406	0.0225631	0.0518013	0.00881445	0.0124649
Locus443	233469	0.12	0.0748458	0.0221879	0.528051	0.0264555	0.0483903	0.0115029	0.010685
Locus447	237338	0.12	0.0748458	0.0209516	0.55295	0.0303245	0.0445212	0.0111283	0.00982332
Locus450	237969	0.88	0.0209516	0.0748458	-0.55295	0.0117593	0.00919232	0.0309555	0.0438902
Locus451	238330	0.88	0.0209516	0.0748458	-0.55295	0.0121203	0.00883132	0.0313165	0.0435292
Locus453	239640	0.8	0.0229787	0.0569264	-0.393989	0.0137941	0.00918458	0.0311005	0.0258259
Locus454	239950	0.8	0.0229787	0.0569264	-0.393989	0.0141041	0.00887458	0.0314105	0.0255159
Locus455	240376	0.8	0.0229787	0.0569264	-0.393989	0.0145301	0.00844858	0.0318365	0.0250899
Locus457	240586	0.2	0.0731038	0.0177794	0.614023	0.0347607	0.0383431	0.0100675	0.00771186
Locus458	241279	0.88	0.0174838	0.0748458	-0.631531	0.00976725	0.00771655	0.0342655	0.0405802
Locus459	241291	0.88	0.0174838	0.0748458	-0.631531	0.00977925	0.00770455	0.0342775	0.0405682
Locus460	242042	0.5	0.0378049	0.0212831	0.249514	0.020888	0.0169169	0.0094453	0.0118378
Locus462	242343	0.12	0.0748458	0.0149687	0.698983	0.0353295	0.0395162	0.00795916	0.00700955
Locus463	242412	0.5	0.0214328	0.0378049	-0.246469	0.00954512	0.0118877	0.021258	0.0165469
Locus464	243225	0.42	0.0513781	0.0169515	0.481569	0.0270748	0.0243033	0.00852718	0.00842434
Locus465	243249	0.5	0.0393765	0.0214328	0.264158	0.0213233	0.0180531	0.0103821	0.0110507
Locus466	243346	0.12	0.0748458	0.0155527	0.682362	0.0363325	0.0385132	0.00816261	0.00739006
Locus468	243773	0.5	0.0393765	0.0217112	0.258554	0.0218473	0.0175291	0.010457	0.0112542
Locus469	243776	0.5	0.0217112	0.0393765	-0.258554	0.01046	0.0112512	0.0218503	0.0175261
Locus470	244217	0.32	0.0692694	0.0208708	0.521002	0.0274658	0.0418035	0.00741459	0.0134562
Locus471	244278	0.14	0.0540641	0.0176608	0.485898	0.0240414	0.0300227	0.00636445	0.0112964
Locus472	244952	0.64	0.0258335	0.0572678	-0.345727	0.00777752	0.018056	0.023045	0.0342227
Locus473	245105	0.36	0.0572678	0.0258335	0.345727	0.023198	0.0340697	0.00793052	0.017903
Locus475	246027	0.64	0.0258335	0.0572678	-0.345727	0.00885253	0.016981	0.02412	0.0331477
Locus476	246106	0.32	0.0692694	0.0228977	0.48075	0.0293548	0.0399145	0.00796041	0.0149373
Locus478	246606	0.64	0.0258335	0.0572916	-0.345908	0.00943153	0.016402	0.024258	0.0330336
Locus480	247418	0.64	0.0258335	0.0572916	-0.345908	0.0102435	0.01559	0.02507	0.0322216
Locus486	248696	0.32	0.0692694	0.0272547	0.4051	0.0319449	0.0373245	0.00784466	0.01941
Locus491	249803	0.32	0.0693016	0.0272547	0.405302	0.0257974	0.0435042	0.00895167	0.018303
Locus499	253997	0.44	0.0484947	0.0331428	0.165305	0.0193766	0.0291181	0.0125222	0.0206206
Locus504	255872	0.44	0.0484947	0.0331428	0.165305	0.0212516	0.0272431	0.0143973	0.0187455
Locus506	256402	0.2	0.0535954	0.0269179	0.299086	0.0211255	0.0324699	0.00914163	0.0177763
Locus510	260304	0.62	0.0434636	0.0564529	-0.11356	0.0114967	0.0319669	0.0262576	0.0301954
Locus511	262233	0.6	0.0457362	0.0549649	-0.0798252	0.0135602	0.032176	0.0252625	0.0297024
Locus513	268289	0.36	0.0861133	0.0429024	0.302589	0.0279542	0.0581591	0.0179366	0.0249658
Locus516	270137	0.36	0.0861133	0.0429024	0.302589	0.0298022	0.0563111	0.0197846	0.0231178
Locus517	271828	0.32	0.106461	0.0388699	0.437575	0.0341609	0.0722997	0.0190615	0.0198084
Locus518	272610	0.34	0.0940725	0.0415692	0.354691	0.030878	0.0631945	0.0209736	0.0205957
Locus521	274152	0.32	0.106461	0.0388965	0.437278	0.0364849	0.0699756	0.0212365	0.01766
Locus522	274389	0.68	0.0388965	0.106461	-0.437278	0.0214735	0.017423	0.0367219	0.0697386
Locus525	275612	0.64	0.0430333	0.0819514	-0.279751	0.0242652	0.0187682	0.0299032	0.0520482
Locus527	277349	0.32	0.106461	0.0399802	0.425344	0.0396819	0.0667786	0.0230638	0.0169164
Locus536	286131	0.44	0.0690967	0.050197	0.13878	0.0286517	0.040445	0.0354093	0.0147877
Locus545	295559	0.34	0.0674113	0.0423095	0.202296	0.0360121	0.0313993	0.0196295	0.0226799
Locus547	298665	0.86	0.036044	0.0857011	-0.376154	0.0142026	0.0218414	0.0565421	0.029159
Locus548	299340	0.14	0.0857011	0.036044	0.376154	0.0572172	0.0284839	0.0148776	0.0211664
Locus549	301174	0.14	0.0857011	0.036044	0.376154	0.0590512	0.0266499	0.0167116	0.0193323
Locus554	302465	0.18	0.111602	0.0396324	0.449623	0.0404437	0.0711585	0.0198248	0.0198076
Locus556	303057	0.82	0.0396324	0.111602	-0.449623	0.0204168	0.0192156	0.0410357	0.0705665
Locus557	303242	0.18	0.111602	0.0396324	0.449623	0.0412207	0.0703815	0.0206018	0.0190306
Locus562	308688	0.16	0.0959878	0.0359307	0.42675	0.0313562	0.0646315	0.0201618	0.0157689
Locus564	311176	0.56	0.0523635	0.0418922	0.096896	0.0210107	0.0313528	0.0273099	0.0145822
Locus576	319345	0.18	0.0854847	0.0392863	0.337647	0.0347688	0.0507159	0.0167128	0.0225735
Locus580	323470	0.14	0.120017	0.040105	0.476046	0.0630787	0.0569388	0.0144071	0.0256979
Locus589	331513	0.14	0.120017	0.040105	0.476046	0.071122	0.0488954	0.0224504	0.0176546
Locus593	334241	0.22	0.0595477	0.044699	0.124567	0.0298316	0.029716	0.0223742	0.0223248
Locus601	339946	0.12	0.161045	0.0382785	0.623991	0.0827303	0.0783144	0.0198522	0.0184263
Locus611	351273	0.66	0.0457277	0.0779899	-0.231859	0.0215491	0.0241786	0.0489988	0.0289911
Locus615	357397	0.64	0.0502505	0.0660578	-0.118784	0.0237262	0.0265243	0.0370972	0.0289606
Locus618	359712	0.64	0.0502505	0.066032	-0.118614	0.0260413	0.0242092	0.0379591	0.0280728
Locus633	368800	0.62	0.0502974	0.046597	0.0331878	0.0298338	0.0204637	0.0140539	0.0325431
Locus641	374096	0.22	0.117403	0.0344498	0.532493	0.0357451	0.0816582	0.0227507	0.0116991
Locus643	377003	0.6	0.0501507	0.052454	-0.0195011	0.0359164	0.0142344	0.0155471	0.0369069
Locus651	381564	0.58	0.0499835	0.0518679	-0.0160723	0.0394563	0.0105272	0.0179176	0.0339503
Locus661	386720	0.6	0.0427729	0.0515578	-0.0811252	0.0191689	0.023604	0.0367886	0.0147691
Locus671	392966	0.54	0.0453798	0.0431592	0.0217893	0.0175369	0.0278429	0.0298625	0.0132967
Locus674	393996	0.26	0.0948058	0.0324393	0.465763	0.0647182	0.0300876	0.0114333	0.021006
Locus690	404527	0.74	0.036172	0.0602055	-0.221264	0.0190349	0.0171371	0.036565	0.0236405
Locus698	407641	0.24	0.0821341	0.0292805	0.447945	0.0470712	0.0350629	0.01379	0.0154905
Locus715	417095	0.38	0.0708082	0.0259922	0.43524	0.042224	0.0285842	0.0163463	0.00964591
Locus722	421485	0.24	0.0853114	0.0306677	0.444326	0.0447718	0.0405396	0.0184821	0.0121856
Locus727	423654	0.12	0.0757243	0.0235398	0.507432	0.0329438	0.0427805	0.0138908	0.009649
Locus728	424012	0.32	0.0534978	0.0317476	0.226625	0.0245966	0.0289012	0.0176571	0.0140905
Locus729	424250	0.32	0.0534978	0.0317476	0.226625	0.0248346	0.0286632	0.0178951	0.0138525
Locus734	428051	0.46	0.0543479	0.0313589	0.238822	0.0334062	0.0209417	0.0133036	0.0180553
Locus739	433826	0.36	0.0592184	0.0293266	0.305194	0.0355082	0.0237102	0.0118223	0.0175043
Locus747	437676	0.16	0.0661993	0.0258992	0.407567	0.030458	0.0357413	0.0128964	0.0130028
Locus748	438070	0.28	0.0804998	0.0254015	0.500936	0.0416569	0.0388429	0.00854672	0.0168548
Locus750	440465	0.28	0.0804998	0.0254015	0.500936	0.044052	0.0364479	0.0109418	0.0144597
Locus751	440976	0.28	0.0804998	0.0254015	0.500936	0.044563	0.0359369	0.0114528	0.0139487
Locus754	441971	0.14	0.0665436	0.025414	0.418033	0.0141937	0.0523498	0.0111261	0.0142879
Locus760	446428	0.14	0.0665436	0.025414	0.418033	0.0186508	0.0478928	0.0155832	0.00983082
Locus761	446464	0.14	0.0665436	0.025414	0.418033	0.0186868	0.0478568	0.0156192	0.00979482
Locus762	447247	0.26	0.0982783	0.0226273	0.637826	0.0536437	0.0446346	0.0124338	0.0101934
Locus764	447462	0.38	0.0678377	0.0259944	0.416592	0.0332757	0.034562	0.0118398	0.0141545
Locus767	448914	0.6	0.0415392	0.0455448	-0.0399799	0.0164311	0.0251081	0.0155714	0.0299733
Locus769	450025	0.5	0.0579154	0.0349625	0.219192	0.0234582	0.0344573	0.0123105	0.022652
Locus771	453493	0.52	0.0585151	0.0405896	0.158853	0.0249391	0.033576	0.0160021	0.0245876
Locus775	457679	0.72	0.0407533	0.104818	-0.410274	0.01563	0.0251233	0.0403067	0.0645113
Locus779	462240	0.28	0.104818	0.0407533	0.410274	0.0448678	0.0599502	0.020191	0.0205622
Locus780	463332	0.28	0.104818	0.0407533	0.410274	0.0459598	0.0588582	0.0212831	0.0194702
Locus790	475072	0.8	0.0418423	0.0568709	-0.133274	0.0224509	0.0193915	0.0381727	0.0186982
Locus794	478615	0.28	0.100345	0.0395861	0.403953	0.0581954	0.0421498	0.0143051	0.0252811
Locus843	509862	0.7	0.0462541	0.080888	-0.242733	0.0295206	0.0167335	0.0303935	0.0504945
Locus846	513023	0.7	0.0462541	0.080888	-0.242733	0.0326817	0.0135725	0.0335545	0.0473335
Locus850	517140	0.2	0.0939374	0.0338649	0.443089	0.0335887	0.0603487	0.0188766	0.0149883
Locus855	522861	0.14	0.147618	0.032283	0.660166	0.0776883	0.0699301	0.0204445	0.0118385
Locus857	523452	0.44	0.0523489	0.0337083	0.19117	0.0274471	0.0249018	0.0156948	0.0180135
Locus875	529910	0.22	0.142571	0.0257591	0.743102	0.0633949	0.0791764	0.0125143	0.0132448
Locus887	540724	0.42	0.0600469	0.0271248	0.345124	0.0259917	0.0340552	0.0170313	0.0100935
Locus888	540742	0.12	0.16371	0.0207012	0.898079	0.058619	0.105091	0.00862627	0.012075
Locus893	548110	0.62	0.0225296	0.0679352	-0.479341	0.0126575	0.00987216	0.034521	0.0334142
Locus895	550341	0.3	0.0647921	0.0258047	0.399822	0.0267624	0.0380297	0.0135807	0.012224
Locus896	551751	0.44	0.0683165	0.0207115	0.518314	0.0305863	0.0377302	0.0110951	0.00961642
Locus902	555152	0.52	0.0235996	0.0603488	-0.407764	0.0135054	0.0100941	0.0231737	0.037175
Locus903	556007	0.28	0.0689699	0.0286362	0.381745	0.0315616	0.0374084	0.00959937	0.0190368
Locus910	562409	0.14	0.137322	0.0249395	0.740852	0.0428766	0.0944454	0.0130447	0.0118948
Locus914	566359	0.5	0.056135	0.0245381	0.359392	0.030399	0.0257361	0.0147415	0.00979663
Locus916	566983	0.34	0.053177	0.0329757	0.20753	0.0237524	0.0294245	0.0185598	0.0144159
Locus920	569545	0.48	0.062794	0.0247041	0.405148	0.0342044	0.0285896	0.0134129	0.0112912
Locus923	571059	0.34	0.0665341	0.0343134	0.287581	0.0151874	0.0513467	0.0176307	0.0166827
Locus924	572321	0.66	0.0343134	0.0665341	-0.287581	0.0188927	0.0154206	0.0164494	0.0500847
Locus926	573130	0.34	0.0665341	0.0343134	0.287581	0.0172584	0.0492757	0.0197017	0.0146116
Locus927	573210	0.34	0.0665341	0.0343134	0.287581	0.0173384	0.0491957	0.0197817	0.0145316
Locus928	573379	0.34	0.0665341	0.0343134	0.287581	0.0175074	0.0490267	0.0199507	0.0143626
Locus929	573800	0.34	0.0665341	0.0343134	0.287581	0.0179284	0.0486057	0.0203717	0.0139416
Locus930	573991	0.34	0.0665341	0.0343134	0.287581	0.0181194	0.0484147	0.0205627	0.0137506
Locus931	574059	0.66	0.0343134	0.0665341	-0.287581	0.0206307	0.0136826	0.0181874	0.0483467
Locus932	574619	0.66	0.0343134	0.0665341	-0.287581	0.0211907	0.0131226	0.0187474	0.0477867
Locus933	575128	0.34	0.0665341	0.0343134	0.287581	0.0192564	0.0472777	0.0216997	0.0126136
Locus935	576267	0.34	0.0665341	0.0343134	0.287581	0.0203954	0.0461387	0.0228387	0.0114746
Locus936	578050	0.34	0.0665341	0.0343134	0.287581	0.0221785	0.0443557	0.0246218	0.00969159
Locus938	578240	0.66	0.0343134	0.0665341	-0.287581	0.0248118	0.00950159	0.0223685	0.0441657
Locus939	578714	0.2	0.0900543	0.0215312	0.621436	0.0472292	0.0428251	0.0138117	0.00771952
Locus940	578744	0.34	0.0665341	0.03025	0.342319	0.0228725	0.0436617	0.0204771	0.00977296
Locus942	578938	0.72	0.0268504	0.0812935	-0.481106	0.0177625	0.00908787	0.0264904	0.0548031
Locus943	579510	0.7	0.028619	0.0711316	-0.395408	0.019021	0.00959801	0.0231575	0.0479741
Locus944	580412	0.46	0.0563113	0.0264632	0.327953	0.0372357	0.0190756	0.0126607	0.0138025
Locus945	581428	0.32	0.0645257	0.0309288	0.31937	0.0220046	0.0425211	0.0200845	0.0108443
Locus947	582446	0.68	0.0324796	0.0645257	-0.298122	0.0196588	0.0128209	0.0230226	0.0415031
Locus950	584545	0.7	0.0277047	0.0721905	-0.415926	0.0129179	0.0147868	0.0253014	0.046889
Locus951	584546	0.3	0.0721905	0.0277047	0.415926	0.0253024	0.046888	0.0129189	0.0147858
Locus954	585333	0.7	0.0277047	0.0721905	-0.415926	0.0137059	0.0139988	0.0260894	0.046101
Locus956	588793	0.24	0.0683311	0.0231396	0.470262	0.0309862	0.0373449	0.012302	0.0108376
Locus957	589352	0.24	0.0999319	0.0218104	0.661041	0.0367236	0.0632084	0.0114124	0.010398
Locus960	592738	0.24	0.0683311	0.0246186	0.443355	0.0349313	0.0333998	0.013903	0.0107156
Locus961	595546	0.42	0.0516764	0.0288173	0.25364	0.0239756	0.0277009	0.0149919	0.0138254
Locus962	595711	0.22	0.0837429	0.0198099	0.626065	0.0427589	0.040984	0.0104841	0.00932583
Locus965	597220	0.2	0.0971787	0.0184704	0.721094	0.0487639	0.0484149	0.0109442	0.00752623
Locus966	598120	0.42	0.0516764	0.0280032	0.266086	0.0265496	0.0251269	0.0152956	0.0127075
Locus967	598423	0.2	0.0971787	0.017661	0.740557	0.0499669	0.0472119	0.0108177	0.00684321
Locus969	598950	0.38	0.0471885	0.0252912	0.270867	0.0251223	0.0220663	0.0161892	0.00910197
Locus970	599038	0.38	0.0471885	0.0252912	0.270867	0.0252103	0.0219783	0.0162772	0.00901397
Locus971	599433	0.28	0.061903	0.0201384	0.487687	0.0296307	0.0322723	0.0125232	0.00761512
Locus973	600283	0.24	0.0650521	0.0216822	0.477158	0.0355231	0.029529	0.0116122	0.01007
Locus975	601717	0.76	0.0216822	0.0650521	-0.477158	0.0130462	0.00863599	0.0369572	0.028095
Locus977	603804	0.14	0.0827214	0.0167166	0.694471	0.0572332	0.0254882	0.010769	0.00594755
Locus978	603898	0.38	0.0489736	0.0202069	0.384462	0.0221629	0.0268107	0.0119982	0.00820872
Locus982	607388	0.18	0.133465	0.0148145	0.95468	0.0852198	0.0482447	0.00924939	0.00556507
Locus983	608278	0.14	0.0827214	0.0160534	0.71205	0.0617073	0.0210141	0.00903696	0.00701646
Locus985	608630	0.4	0.045003	0.0284932	0.1985	0.0242664	0.0207366	0.0138656	0.0146275
Locus992	612897	0.6	0.0308123	0.0577486	-0.272816	0.0139974	0.016815	0.0219892	0.0357594
Locus993	614320	0.6	0.0308123	0.0577486	-0.272816	0.0154204	0.0153919	0.0234122	0.0343364
Locus995	615629	0.26	0.0737682	0.0198598	0.569894	0.0334437	0.0403244	0.00927145	0.0105884
Locus996	616899	0.32	0.0529438	0.0239353	0.344777	0.0216362	0.0313076	0.0131807	0.0107546
Locus998	617606	0.22	0.136255	0.0185822	0.865255	0.0741007	0.0621544	0.00751561	0.0110666
Locus999	618288	0.26	0.0737682	0.020908	0.547556	0.0361028	0.0376654	0.00872805	0.01218
Locus1001	621367	0.64	0.0317602	0.0474454	-0.17431	0.0158899	0.0158703	0.0206235	0.0268218
Locus1003	624148	0.3	0.0610617	0.022531	0.432988	0.0332409	0.0278208	0.0101497	0.0123814
Locus1004	624325	0.38	0.0464124	0.0347242	0.126002	0.0212643	0.0251481	0.0143084	0.0204159
Locus1005	624856	0.4	0.0649474	0.025469	0.406549	0.0240503	0.0408971	0.0108819	0.0145871
Locus1006	627097	0.44	0.0547676	0.0306736	0.251758	0.0218714	0.0328962	0.0145754	0.0160982
Locus1007	629381	0.28	0.0561206	0.0319109	0.245183	0.0234722	0.0326483	0.0117692	0.0201417
Locus1009	630024	0.28	0.0561206	0.0319109	0.245183	0.0241152	0.0320053	0.0124122	0.0194987
Locus1011	631058	0.18	0.19537	0.0255142	0.884076	0.0779378	0.117433	0.00973566	0.0157786
Locus1012	631292	0.34	0.0982636	0.0228291	0.633904	0.0291761	0.0690875	0.00989481	0.0129343
Locus1014	634837	0.38	0.0808388	0.0252047	0.506138	0.0250108	0.055828	0.0133039	0.0119007
Locus1015	635362	0.14	0.300608	0.0222414	1.13084	0.105652	0.194956	0.00864165	0.0135997
Locus1019	638058	0.58	0.0413974	0.0421791	-0.008124	0.0129033	0.0284941	0.0243985	0.0177806
Locus1020	638499	0.22	0.151488	0.0268591	0.751285	0.0524359	0.0990518	0.0111496	0.0157095
Locus1021	638798	0.58	0.0408514	0.0421791	-0.0138904	0.0124124	0.028439	0.0251385	0.0170406
Locus1022	640568	0.36	0.0857333	0.0246059	0.54211	0.0292888	0.0564446	0.0137308	0.0108751
Locus1026	644051	0.18	0.0769183	0.0273798	0.448599	0.0317453	0.045173	0.010999	0.0163808
Locus1028	645033	0.14	0.296879	0.0192058	1.18915	0.100281	0.196598	0.00724198	0.0119639
Locus1029	645448	0.36	0.0372287	0.038842	-0.018424	0.0161059	0.0211228	0.0132106	0.0256314
Locus1030	646247	0.18	0.0769183	0.0284854	0.431408	0.0339414	0.042977	0.0085167	0.0199687
Locus1033	648239	0.18	0.0769183	0.0284854	0.431408	0.0359334	0.0409849	0.0105087	0.0179767
Locus1039	655612	0.18	0.190455	0.0271168	0.846554	0.069227	0.121228	0.0157718	0.011345
Locus1040	656010	0.18	0.190455	0.0271168	0.846554	0.069625	0.12083	0.0161698	0.010947
Locus1041	656242	0.46	0.0317708	0.0480117	-0.179319	0.0176673	0.0141035	0.0183062	0.0297056
Locus1042	657275	0.34	0.092801	0.021184	0.641545	0.0401481	0.0526529	0.00956706	0.0116169
Locus1043	657483	0.34	0.092801	0.021184	0.641545	0.0403561	0.0524449	0.00977506	0.0114089
Locus1044	657765	0.14	0.120528	0.0232163	0.715294	0.0626642	0.0578635	0.00834059	0.0148757
Locus1048	660256	0.18	0.0786786	0.0248519	0.500497	0.0305272	0.0481514	0.00961482	0.0152371
Locus1051	662803	0.48	0.0595393	0.0276993	0.332334	0.0271146	0.0324247	0.0100689	0.0176304
Locus1054	665227	0.68	0.0392857	0.0383932	0.00997995	0.0181041	0.0211816	0.0149131	0.0234801
Locus1056	667467	0.34	0.037894	0.0410249	-0.034477	0.0152669	0.0226271	0.0204385	0.0205864
Locus1057	667975	0.66	0.0410249	0.037894	0.034477	0.0209465	0.0200784	0.0157749	0.0221191
Locus1063	677798	0.22	0.0615416	0.0314695	0.291279	0.0346893	0.0268523	0.0157603	0.0157092
Locus1065	678405	0.18	0.0773039	0.0289424	0.426667	0.0369252	0.0403787	0.0148399	0.0141025
Locus1066	679041	0.82	0.0289424	0.0773039	-0.426667	0.0154759	0.0134665	0.0375612	0.0397427
Locus1067	679421	0.2	0.119399	0.0269446	0.646529	0.0657793	0.0536198	0.0115133	0.0154314
Locus1072	683535	0.38	0.0299502	0.0446124	-0.173055	0.0124009	0.0175493	0.022615	0.0219974
Locus1073	683969	0.38	0.0299502	0.0446124	-0.173055	0.0128349	0.0171153	0.023049	0.0215634
Locus1075	684353	0.16	0.248626	0.0219737	1.05364	0.111336	0.13729	0.00976657	0.0122071
Locus1081	686536	0.22	0.0672236	0.0347172	0.286977	0.0309338	0.0362898	0.0126565	0.0220606
Locus1082	686711	0.22	0.0672236	0.0347172	0.286977	0.0311088	0.0361148	0.0128315	0.0218856
Locus1083	686869	0.22	0.0672236	0.0347172	0.286977	0.0312668	0.0359568	0.0129895	0.0217276
Locus1084	687378	0.22	0.0672236	0.0347172	0.286977	0.0317758	0.0354478	0.0134985	0.0212186
